customer_id,loan_id,name,age,state,income_bracket,credit_score_band,score,grade,term_months,origination_date,apr,loan_amount,sheduled_payments,scheduled_payments,vintage_month
da11130d-904b-489c-8f13-5621d423cd72,L1304,Richard Morris,86,Arkansas,90k+,Good,675,D,36,2024-06-09,0.178,25000,901.3,901.3,2024-06-01
8d63a4eb-8780-4053-835b-6ac309e6a8e3,L1305,Richard Williams,75,Wyoming,60k-90k,Fair,596,G,36,2023-05-14,0.298,25000,1058.55,1058.55,2023-05-01
8d63a4eb-8780-4053-835b-6ac309e6a8e3,L1306,Richard Williams,75,Wyoming,60k-90k,Fair,596,G,36,2023-06-07,0.298,12500,529.28,529.28,2023-06-01
8d63a4eb-8780-4053-835b-6ac309e6a8e3,L1307,Richard Williams,75,Wyoming,60k-90k,Fair,596,G,36,2024-05-13,0.298,37500,1587.83,1587.83,2024-05-01
940a0ac3-87a3-4f5f-819e-3119b7da3b0e,L1308,Lisa English,35,Wyoming,30k-60k,Good,690,C,36,2024-10-22,0.139,5500,187.71,187.71,2024-10-01
39f42eae-cad6-4418-9468-5d788ce7b311,L1309,Denise Price,72,Nebraska,90k+,Good,687,D,36,2023-03-20,0.178,37500,1351.96,1351.96,2023-03-01
17a520c0-41b8-4f8a-b280-1f0d92229fc5,L1310,Kenneth Martinez,41,Virginia,90k+,Very Good,780,A,36,2024-04-15,0.075,14500,451.04,451.04,2024-04-01
17a520c0-41b8-4f8a-b280-1f0d92229fc5,L1311,Kenneth Martinez,41,Virginia,90k+,Very Good,780,A,36,2024-04-11,0.075,10000,311.06,311.06,2024-04-01
f507119f-7b2e-484e-9fca-401d72c749c8,L1312,Ashley Williams,53,Kentucky,60k-90k,Good,735,B,36,2023-06-24,0.105,23000,747.56,747.56,2023-06-01
0a68704b-7f98-4b34-8e72-e2b808259bb3,L1313,Jenny Walker,77,Arizona,90k+,Good,675,D,36,2024-11-29,0.178,16500,594.86,594.86,2024-11-01
c232d3a2-d0eb-48bc-82cc-946378cdf916,L1314,Jeremy Reese,49,Kansas,<30k,Good,688,D,36,2023-02-12,0.178,36500,1315.9,1315.9,2023-02-01
3a3c24da-a25d-4712-98c6-93371be71f8c,L1315,Gary Costa,27,New Mexico,90k+,Fair,587,G,36,2024-05-20,0.298,8500,359.91,359.91,2024-05-01
383ed725-2d4e-45a6-99b7-1d6ae1f952b2,L1316,Natalie Guzman,74,Alaska,<30k,Good,691,C,36,2023-11-01,0.139,32500,1109.2,1109.2,2023-11-01
5865209d-7852-48a3-803c-33eb13b6183e,L1317,Sylvia Drake,88,Missouri,30k-60k,Good,703,C,36,2024-04-17,0.139,39000,1331.03,1331.03,2024-04-01
944ea4df-461d-414c-9917-48bc542d2c26,L1318,Wendy Soto,30,Texas,90k+,Very Good,799,A,36,2023-10-18,0.075,14500,451.04,451.04,2023-10-01
529a8bfc-d529-46b4-833c-00289393ca86,L1319,Danielle Serrano,24,Arizona,60k-90k,Excellent,811,A,36,2024-07-20,0.075,16000,497.7,497.7,2024-07-01
008d589b-c394-4144-9677-5e70c85d16a5,L1320,Brenda Hayes,87,Rhode Island,<30k,Fair,646,E,36,2024-08-18,0.221,22000,841.33,841.33,2024-08-01
ed59efaa-d862-4a4b-9980-d1eaa039ea7e,L1321,Eric Hall,19,New Jersey,30k-60k,Good,721,B,36,2023-09-24,0.105,24000,780.06,780.06,2023-09-01
5cbc5d69-ba5d-47df-94f2-130fdc5f7f30,L1322,Connie Kim,29,New Hampshire,<30k,Very Good,778,A,36,2024-08-24,0.075,18500,575.47,575.47,2024-08-01
5cbc5d69-ba5d-47df-94f2-130fdc5f7f30,L1323,Connie Kim,29,New Hampshire,<30k,Very Good,778,A,36,2024-06-28,0.075,34000,1057.61,1057.61,2024-06-01
4f29a7ac-53e5-447c-b54c-a6be5352431e,L1324,Michael Sanders,48,Connecticut,30k-60k,Poor,309,G,36,2024-08-18,0.298,28500,1206.75,1206.75,2024-08-01
6defc4cc-7d56-4962-b686-251d2d7500e3,L1325,Brittney Byrd,39,Texas,<30k,Fair,664,D,36,2023-11-16,0.178,19000,684.99,684.99,2023-11-01
ef48aff9-0348-47ec-b445-fd16aa1bb50d,L1326,Lisa Mcmahon,70,Iowa,<30k,Excellent,818,A,36,2024-01-02,0.075,4500,139.98,139.98,2024-01-01
cc4f19bc-6e36-4784-8134-a66fad7de6b6,L1327,Veronica Bullock,80,Massachusetts,30k-60k,Very Good,745,B,36,2023-07-04,0.105,5000,162.51,162.51,2023-07-01
4e947865-6c62-42a1-89b6-923578a66564,L1328,Teresa Thompson,79,Kentucky,30k-60k,Very Good,753,B,36,2024-10-05,0.105,25500,828.81,828.81,2024-10-01
029a02b8-9016-40f5-95ed-527ba19950b7,L1329,Benjamin Briggs,45,Kansas,60k-90k,Good,727,B,36,2023-08-19,0.105,23500,763.81,763.81,2023-08-01
029a02b8-9016-40f5-95ed-527ba19950b7,L1330,Benjamin Briggs,45,Kansas,60k-90k,Good,727,B,36,2024-07-09,0.105,30500,991.32,991.32,2024-07-01
029a02b8-9016-40f5-95ed-527ba19950b7,L1331,Benjamin Briggs,45,Kansas,60k-90k,Good,727,B,36,2023-06-07,0.105,33000,1072.58,1072.58,2023-06-01
3a15bb1a-4df4-445a-852b-1f832f20349c,L1332,Ronald Smith MD,69,Maryland,30k-60k,Good,730,B,36,2023-08-09,0.105,34000,1105.08,1105.08,2023-08-01
bd3d3176-b0a6-4a48-a6cc-c4f0b9d54e22,L1333,Patrick Smith,25,North Dakota,<30k,Excellent,830,A,36,2024-04-28,0.075,35500,1104.27,1104.27,2024-04-01
b5188e50-ea95-4990-ab49-e014cad93d74,L1334,Sarah Mueller,39,Oklahoma,60k-90k,Good,691,C,36,2023-12-31,0.139,9000,307.16,307.16,2023-12-01
0a8a57f0-8748-4380-88b4-337047adfbba,L1335,Jeremy Miller,66,Minnesota,60k-90k,Excellent,814,A,36,2023-07-22,0.075,32000,995.4,995.4,2023-07-01
40c86726-7ee4-4b1e-ab3c-a2e45cf7e176,L1336,Blake Rowe,18,Illinois,90k+,Good,722,B,36,2023-08-05,0.105,36000,1170.09,1170.09,2023-08-01
40c86726-7ee4-4b1e-ab3c-a2e45cf7e176,L1337,Blake Rowe,18,Illinois,90k+,Good,722,B,36,2023-05-26,0.105,36000,1170.09,1170.09,2023-05-01
f1a2d195-20c3-40f3-9558-82e132e2d1ba,L1338,Austin Miller,67,Connecticut,60k-90k,Fair,656,E,36,2024-04-05,0.221,20000,764.84,764.84,2024-04-01
56684ccc-f8a8-4092-b948-19ac1f5755f7,L1339,Carolyn Swanson,51,Kansas,30k-60k,Very Good,749,B,36,2023-01-12,0.105,30500,991.32,991.32,2023-01-01
578a9163-9296-439f-bc34-f4352db940bb,L1340,Ashley Murphy,76,North Dakota,60k-90k,Very Good,790,A,36,2023-03-12,0.075,25000,777.66,777.66,2023-03-01
8620ad1c-ff65-4437-bd8f-fbb9c1eeeb4e,L1341,Ashley Lewis,54,Kansas,<30k,Very Good,777,A,36,2024-01-20,0.075,5500,171.08,171.08,2024-01-01
726ff2ce-d89c-47a2-993b-dc14b9e1c50b,L1342,Melissa Myers,72,Mississippi,90k+,Excellent,849,A,36,2024-12-09,0.075,13500,419.93,419.93,2024-12-01
6c19acbf-6bcc-49ca-a81e-3b9846aed5b4,L1343,Curtis Carter,89,New Jersey,90k+,Very Good,751,B,36,2024-12-27,0.105,31000,1007.58,1007.58,2024-12-01
474fe597-0444-49d8-8eb1-e01e8f12395f,L1344,Aaron Smith,80,New York,30k-60k,Very Good,779,A,36,2024-02-14,0.075,6500,202.19,202.19,2024-02-01
b5143908-c34a-4516-9828-ece38a79b377,L1345,Mark Black,37,Florida,<30k,Good,735,B,36,2024-12-10,0.105,6500,211.27,211.27,2024-12-01
56abeb00-47db-47f0-91a8-69a25efd6cae,L1346,Kimberly Alvarez,42,Oregon,60k-90k,Good,703,C,36,2023-02-21,0.139,26500,904.42,904.42,2023-02-01
6d90c367-3bd7-435d-83d4-57564a1aead8,L1347,Kevin Marsh,55,Maryland,30k-60k,Good,691,C,36,2024-11-27,0.139,12500,426.61,426.61,2024-11-01
6d90c367-3bd7-435d-83d4-57564a1aead8,L1348,Kevin Marsh,55,Maryland,30k-60k,Good,691,C,36,2024-04-30,0.139,20000,682.58,682.58,2024-04-01
b0d0eca1-3791-403e-8f0c-2f54fda4ba33,L1349,Aaron Lutz,45,Hawaii,90k+,Good,713,C,36,2023-10-27,0.139,6000,204.77,204.77,2023-10-01
5f90fe22-7ed7-4e8a-a2b2-09128c25a5c3,L1350,Cynthia Jones,25,Delaware,30k-60k,Good,728,B,36,2024-05-31,0.105,8000,260.02,260.02,2024-05-01
e26c7e1f-0872-4572-8c9d-7e61bd63e39b,L1351,Eric Wilson,92,Arkansas,<30k,Very Good,778,A,36,2024-07-07,0.075,12000,373.27,373.27,2024-07-01
7b114850-6d26-492f-a8fa-547cfc02eb3b,L1352,Regina Guerrero,87,Utah,<30k,Good,678,D,36,2024-10-08,0.178,19000,684.99,684.99,2024-10-01
defe387d-2eeb-4561-b9d6-54a1ddcb330d,L1353,Tammy Hoffman,25,Vermont,60k-90k,Good,699,C,36,2023-11-17,0.139,8500,290.1,290.1,2023-11-01
73b69645-d482-4ee7-b855-5eb450fd9315,L1354,Thomas Robinson,58,California,60k-90k,Excellent,824,A,36,2023-01-18,0.075,10500,326.62,326.62,2023-01-01
73b69645-d482-4ee7-b855-5eb450fd9315,L1355,Thomas Robinson,58,California,60k-90k,Excellent,824,A,36,2024-02-18,0.075,33500,1042.06,1042.06,2024-02-01
a7bc6d37-89c3-4444-b42d-8b48f51a418f,L1356,Kimberly Cain,25,Washington,60k-90k,Good,719,C,36,2024-01-01,0.139,11000,375.42,375.42,2024-01-01
c4b7cb61-c9c1-4ad3-ab35-e84229fd4341,L1357,Jill Parker,24,Alaska,30k-60k,Excellent,808,A,36,2024-04-30,0.075,14500,451.04,451.04,2024-04-01
3366b8dc-3775-4b51-88e9-c41e874d5b98,L1358,Barry Rodriguez,92,New Mexico,60k-90k,Very Good,746,B,36,2024-08-24,0.105,35000,1137.59,1137.59,2024-08-01
b4dacce6-0afa-4ed3-9818-395640b2a647,L1359,Deanna Booker,79,South Carolina,30k-60k,Very Good,741,B,36,2023-10-16,0.105,2500,81.26,81.26,2023-10-01
7c4cce00-61b9-427f-9373-7ca62cfed733,L1360,Joshua Ellis,82,West Virginia,60k-90k,Good,695,C,36,2024-09-30,0.139,20000,682.58,682.58,2024-09-01
fe0b6c3f-8049-41e4-b95b-feceb1dbffaf,L1361,Rebecca Hardin,85,Pennsylvania,30k-60k,Good,736,B,36,2024-08-08,0.105,28500,926.32,926.32,2024-08-01
dde4d330-e88a-4c53-80bc-e1548964f865,L1362,Amber Mccann,38,Hawaii,90k+,Good,734,B,36,2024-05-08,0.105,36500,1186.34,1186.34,2024-05-01
dde4d330-e88a-4c53-80bc-e1548964f865,L1363,Amber Mccann,38,Hawaii,90k+,Good,734,B,36,2023-09-27,0.105,9500,308.77,308.77,2023-09-01
f06dceb2-c943-45dd-9e59-8e72695c34a3,L1364,Ms. Jasmine Warner MD,25,North Dakota,<30k,Poor,514,G,36,2024-05-07,0.298,32000,1354.95,1354.95,2024-05-01
a664aaac-faee-4874-9a3d-d6e9637b911e,L1365,Christopher Ramos,83,Idaho,60k-90k,Excellent,809,A,36,2023-11-09,0.075,23500,731.0,731.0,2023-11-01
a664aaac-faee-4874-9a3d-d6e9637b911e,L1366,Christopher Ramos,83,Idaho,60k-90k,Excellent,809,A,36,2024-11-04,0.075,28500,886.53,886.53,2024-11-01
e3e487c0-fcc2-40a2-80be-a936b6bd36f5,L1367,Kelsey Snyder,28,New Hampshire,90k+,Very Good,778,A,36,2023-10-01,0.075,30000,933.19,933.19,2023-10-01
a2d4b363-130e-4dc4-9c02-e456d07abb6f,L1368,Adam Kemp,41,Rhode Island,60k-90k,Poor,349,G,36,2023-11-06,0.298,2500,105.86,105.86,2023-11-01
f75115cc-3b7e-479b-bf39-6eec338dabef,L1369,Richard Soto,26,Maine,90k+,Very Good,751,B,36,2023-01-11,0.105,20000,650.05,650.05,2023-01-01
e4c45a5c-d441-42f8-ad17-2dae04c129fc,L1370,Patrick Smith,94,Nebraska,30k-60k,Very Good,770,A,36,2024-11-17,0.075,13500,419.93,419.93,2024-11-01
89291611-e4a3-474a-8472-5f0582df432f,L1371,Angel Baker,26,Colorado,90k+,Very Good,797,A,36,2023-04-15,0.075,5000,155.53,155.53,2023-04-01
89291611-e4a3-474a-8472-5f0582df432f,L1372,Angel Baker,26,Colorado,90k+,Very Good,797,A,36,2024-08-06,0.075,2500,77.77,77.77,2024-08-01
8950c9f8-a5ba-4e63-8ec9-06f62e751607,L1373,Jacqueline Collins,48,Pennsylvania,30k-60k,Good,674,D,36,2024-06-04,0.178,16000,576.83,576.83,2024-06-01
9a7d1e76-6650-45f5-b914-5774f0586109,L1374,Larry Rivera,69,Maryland,90k+,Fair,648,E,36,2023-08-28,0.221,35000,1338.48,1338.48,2023-08-01
f58490a0-76ed-4d53-836f-e01470bc4994,L1375,Lisa Phillips,33,Kentucky,30k-60k,Good,734,B,36,2024-08-22,0.105,23000,747.56,747.56,2024-08-01
59de96d0-1ec3-4026-81c3-9f96c61123ad,L1376,Michael Young,90,New Mexico,60k-90k,Very Good,788,A,36,2024-01-02,0.075,28000,870.97,870.97,2024-01-01
3f9fc59b-fec0-4543-ac41-f44166833ab7,L1377,Roberto Martin,49,California,30k-60k,Good,685,D,36,2023-08-29,0.178,39000,1406.03,1406.03,2023-08-01
3f9fc59b-fec0-4543-ac41-f44166833ab7,L1378,Roberto Martin,49,California,30k-60k,Good,685,D,36,2023-09-25,0.178,23500,847.23,847.23,2023-09-01
3f9fc59b-fec0-4543-ac41-f44166833ab7,L1379,Roberto Martin,49,California,30k-60k,Good,685,D,36,2023-03-31,0.178,22500,811.17,811.17,2023-03-01
39cc226b-d863-4712-9d6a-5f90cbd890ee,L1380,Christopher Lee,92,Oklahoma,30k-60k,Very Good,745,B,36,2023-12-06,0.105,33000,1072.58,1072.58,2023-12-01
c7252067-0ffb-41f5-a634-f0ff7274faf7,L1381,Alexandra Schmidt,94,Kansas,30k-60k,Excellent,830,A,36,2024-06-02,0.075,40000,1244.25,1244.25,2024-06-01
c7252067-0ffb-41f5-a634-f0ff7274faf7,L1382,Alexandra Schmidt,94,Kansas,30k-60k,Excellent,830,A,36,2024-03-01,0.075,35500,1104.27,1104.27,2024-03-01
1d9aa719-4b6a-4e21-9cb8-c451feb626ca,L1383,Jacob Carroll,23,Oregon,90k+,Good,686,D,36,2024-07-11,0.178,37000,1333.93,1333.93,2024-07-01
1601fd41-7c61-4ede-8424-f984bed20f4f,L1384,Lisa Parker,97,Illinois,60k-90k,Very Good,797,A,36,2024-07-28,0.075,30000,933.19,933.19,2024-07-01
1601fd41-7c61-4ede-8424-f984bed20f4f,L1385,Lisa Parker,97,Illinois,60k-90k,Very Good,797,A,36,2024-01-03,0.075,31000,964.29,964.29,2024-01-01
a5a59da2-34d1-4ff3-ae75-17179bad7a74,L1386,Linda Allison,28,California,30k-60k,Good,739,B,36,2023-02-17,0.105,21000,682.55,682.55,2023-02-01
1740071e-c867-4b4e-bffb-08adf9a6b31b,L1387,Daisy Richardson,71,Arizona,<30k,Very Good,792,A,36,2023-12-13,0.075,38000,1182.04,1182.04,2023-12-01
87c093d1-d0b8-4a08-a46c-33241cccd15d,L1388,Donna Abbott,92,Arkansas,<30k,Very Good,740,B,36,2024-12-30,0.105,9500,308.77,308.77,2024-12-01
55679986-ba83-46b6-8fae-0cc8b9500b6f,L1389,Michele Stevenson,90,Washington,30k-60k,Good,725,B,36,2023-04-28,0.105,21000,682.55,682.55,2023-04-01
d73bf58b-ba4a-4d21-b4b6-47491dd35c04,L1390,Kimberly Cox,84,Wisconsin,60k-90k,Very Good,773,A,36,2024-02-22,0.075,12500,388.83,388.83,2024-02-01
7bf13a0a-9865-4f42-85e2-7822e22d041a,L1391,Shannon Wilkinson,58,North Dakota,30k-60k,Good,723,B,36,2023-09-30,0.105,18000,585.04,585.04,2023-09-01
3ba3c6a7-98b7-4ed5-b8a1-fa6229051ece,L1392,Amanda Peterson,51,Maryland,<30k,Fair,627,F,36,2023-12-29,0.262,16000,646.36,646.36,2023-12-01
c11b7669-eec8-4efb-bcdb-229d834a1ccf,L1393,Martin Small,44,Oklahoma,<30k,Very Good,795,A,36,2024-09-13,0.075,32500,1010.95,1010.95,2024-09-01
c11b7669-eec8-4efb-bcdb-229d834a1ccf,L1394,Martin Small,44,Oklahoma,<30k,Very Good,795,A,36,2024-09-21,0.075,25500,793.21,793.21,2024-09-01
fca55acf-03d7-495c-91ad-33a303d519ae,L1395,Casey Brown,58,Maine,90k+,Fair,585,G,36,2023-03-10,0.298,20000,846.84,846.84,2023-03-01
715c5910-c455-40fa-b9dc-9e78ea8298e7,L1396,Jessica Sutton,48,Minnesota,60k-90k,Excellent,844,A,36,2024-11-22,0.075,4000,124.42,124.42,2024-11-01
84cb87a6-5853-4b93-b971-290edd2f74ff,L1397,Sheila Chandler,51,Illinois,60k-90k,Excellent,833,A,36,2024-01-03,0.075,10500,326.62,326.62,2024-01-01
4c6628e0-01ea-48da-9101-1e634bd0b657,L1398,George Hicks,68,Alaska,30k-60k,Excellent,827,A,36,2023-01-19,0.075,24000,746.55,746.55,2023-01-01
6af3f846-f133-4573-b0f4-0a4196ecc067,L1399,Ashley Gutierrez,34,Delaware,90k+,Very Good,754,B,36,2023-01-19,0.105,19500,633.8,633.8,2023-01-01
6af3f846-f133-4573-b0f4-0a4196ecc067,L1400,Ashley Gutierrez,34,Delaware,90k+,Very Good,754,B,36,2023-07-25,0.105,31000,1007.58,1007.58,2023-07-01
aba1f15b-9640-4021-853e-01cbdb19128d,L1401,Molly Collins,56,Kansas,90k+,Excellent,830,A,36,2023-07-15,0.075,12000,373.27,373.27,2023-07-01
3e593501-3c55-459f-9785-ae257a2d6b23,L1402,Peter Thompson,76,Tennessee,30k-60k,Fair,628,F,36,2023-01-26,0.262,11500,464.57,464.57,2023-01-01
1ed9e35b-293e-45c7-8f1d-404e384375c1,L1403,Jonathan Anderson,58,Maine,90k+,Excellent,822,A,36,2024-11-27,0.075,36000,1119.82,1119.82,2024-11-01
5a94c8c6-e631-4043-9fa9-4ad0e79a09cd,L1404,Seth Romero,27,Montana,<30k,Poor,350,G,36,2024-07-20,0.298,19500,825.67,825.67,2024-07-01
5a94c8c6-e631-4043-9fa9-4ad0e79a09cd,L1405,Seth Romero,27,Montana,<30k,Poor,350,G,36,2024-02-15,0.298,13000,550.45,550.45,2024-02-01
797fe4ca-e2d5-4161-8058-b9e6ecfdadd8,L1406,April Shaw,19,California,30k-60k,Poor,517,G,36,2023-09-01,0.298,12500,529.28,529.28,2023-09-01
c4775b93-ad07-4504-b412-0655111e1e85,L1407,Colton Stewart,76,Nebraska,30k-60k,Fair,597,G,36,2024-08-01,0.298,11000,465.76,465.76,2024-08-01
c4775b93-ad07-4504-b412-0655111e1e85,L1408,Colton Stewart,76,Nebraska,30k-60k,Fair,597,G,36,2023-09-23,0.298,11500,486.93,486.93,2023-09-01
7c054cea-dae8-4b86-93f8-676c92ef439e,L1409,Megan Byrd,97,Arizona,<30k,Very Good,756,B,36,2023-03-30,0.105,16500,536.29,536.29,2023-03-01
17e77406-6c3f-45a6-937d-fe5e9b6528a5,L1410,Laurie Koch,90,Massachusetts,60k-90k,Fair,641,E,36,2024-05-07,0.221,8500,325.06,325.06,2024-05-01
77b1d902-45be-4588-aba1-3e7343f08739,L1411,Emma Wilkins,30,North Carolina,<30k,Fair,609,F,36,2023-04-18,0.262,3500,141.39,141.39,2023-04-01
6c75138e-978b-4c98-a336-28d6f21956e1,L1412,Steven Donaldson,27,Wyoming,30k-60k,Good,680,D,36,2023-05-08,0.178,22000,793.15,793.15,2023-05-01
382dd943-13ae-4f65-9b0c-cd49c4b0dc6b,L1413,Sarah Cunningham,86,Mississippi,90k+,Good,706,C,36,2024-05-07,0.139,38500,1313.97,1313.97,2024-05-01
395d3cb1-7f0c-4dd7-aeb2-f3e091650862,L1414,Sarah Galvan MD,45,Indiana,30k-60k,Fair,656,E,36,2023-11-15,0.221,9500,363.3,363.3,2023-11-01
57dad462-8a3b-48d7-9112-a4bfed9ea198,L1415,Peter Barber,82,Missouri,60k-90k,Very Good,796,A,36,2023-06-14,0.075,30000,933.19,933.19,2023-06-01
351c3ce4-04ba-440f-9996-fde0df08d95e,L1416,Mary Harris,51,Wisconsin,<30k,Excellent,834,A,36,2023-11-20,0.075,18000,559.91,559.91,2023-11-01
b6e4ddd2-c871-4f3e-90e4-86097d2f19bb,L1417,Karen Velasquez,34,Tennessee,30k-60k,Excellent,826,A,36,2024-09-20,0.075,25000,777.66,777.66,2024-09-01
b6e4ddd2-c871-4f3e-90e4-86097d2f19bb,L1418,Karen Velasquez,34,Tennessee,30k-60k,Excellent,826,A,36,2024-09-09,0.075,13000,404.38,404.38,2024-09-01
8e1f1a92-c44b-4820-8d06-e43506c73f0e,L1419,Jeremiah Smith,62,Idaho,<30k,Very Good,756,B,36,2024-08-12,0.105,14500,471.29,471.29,2024-08-01
bbf8bc23-c8a0-4bd1-87a0-84eca748c0d6,L1420,Richard Jones,26,West Virginia,30k-60k,Poor,396,G,36,2023-12-11,0.298,38000,1609.0,1609.0,2023-12-01
af92a698-21a7-4308-9750-da79791ffaaa,L1421,Allison Bates,49,Wisconsin,60k-90k,Very Good,740,B,36,2024-03-19,0.105,3500,113.76,113.76,2024-03-01
b335c447-8001-4a1e-8414-7c6109704583,L1422,Alicia Fitzgerald,65,Delaware,90k+,Good,670,D,36,2023-10-22,0.178,22000,793.15,793.15,2023-10-01
b0d8e557-6852-49fc-a594-0d98d31f0918,L1423,Sandra Cole,54,Tennessee,60k-90k,Poor,567,G,36,2023-12-27,0.298,23500,995.04,995.04,2023-12-01
b0d8e557-6852-49fc-a594-0d98d31f0918,L1424,Sandra Cole,54,Tennessee,60k-90k,Poor,567,G,36,2023-04-09,0.298,10500,444.59,444.59,2023-04-01
08332aec-bf99-4a46-a427-727b0a9ff784,L1425,Matthew Chaney,38,Kansas,60k-90k,Very Good,747,B,36,2023-07-22,0.105,25500,828.81,828.81,2023-07-01
08332aec-bf99-4a46-a427-727b0a9ff784,L1426,Matthew Chaney,38,Kansas,60k-90k,Very Good,747,B,36,2024-06-19,0.105,30500,991.32,991.32,2024-06-01
39dbcc0f-048b-4c3b-ba12-4a57cef11016,L1427,Jasmine Humphrey,74,Indiana,60k-90k,Very Good,773,A,36,2023-12-17,0.075,36500,1135.38,1135.38,2023-12-01
39dbcc0f-048b-4c3b-ba12-4a57cef11016,L1428,Jasmine Humphrey,74,Indiana,60k-90k,Very Good,773,A,36,2024-02-11,0.075,11500,357.72,357.72,2024-02-01
75449832-dcfb-447c-b771-ad9382f82d23,L1429,Leah Wong,87,Oregon,60k-90k,Good,670,D,36,2024-02-29,0.178,36000,1297.88,1297.88,2024-02-01
e7f400cb-57d0-4798-a037-45a11c5fcc90,L1430,Zachary Bradley,56,North Dakota,60k-90k,Very Good,764,A,36,2024-12-15,0.075,21000,653.23,653.23,2024-12-01
b6b8989e-1f61-497d-ab50-a4c4e5083817,L1431,Alicia Williams,96,Tennessee,60k-90k,Very Good,781,A,36,2023-05-17,0.075,9000,279.96,279.96,2023-05-01
185d3bfd-66ad-472e-b53c-56445f430873,L1432,Matthew Murphy,85,North Dakota,<30k,Good,696,C,36,2024-09-16,0.139,2500,85.32,85.32,2024-09-01
2557a5a9-2dda-4449-b935-786401f40aa2,L1433,Nancy Wilson,19,New Jersey,30k-60k,Excellent,844,A,36,2024-03-12,0.075,27500,855.42,855.42,2024-03-01
0a406f5a-208e-4abf-82a8-896b316413be,L1434,Emily Young,88,Oregon,90k+,Fair,620,F,36,2023-09-18,0.262,33500,1353.31,1353.31,2023-09-01
de9e5dd8-6537-4e70-8f9c-41606811537f,L1435,Danielle Snyder,56,New Jersey,90k+,Excellent,826,A,36,2024-04-30,0.075,10500,326.62,326.62,2024-04-01
63d463f0-acab-4f88-9a9c-f9e5ec7466fd,L1436,Mrs. Adrienne Lee,31,South Dakota,30k-60k,Very Good,763,A,36,2024-10-24,0.075,31000,964.29,964.29,2024-10-01
35420f98-11b1-435a-a2a9-ec9dae3db3c4,L1437,Eileen Smith,35,Colorado,<30k,Good,683,D,36,2024-01-15,0.178,22000,793.15,793.15,2024-01-01
ae1368b8-aeb9-46a9-9b49-a2c1e8abd91f,L1438,William Nguyen,51,Rhode Island,<30k,Very Good,749,B,36,2024-07-13,0.105,11000,357.53,357.53,2024-07-01
c59e1176-dc64-484c-b1ca-a55842ec758e,L1439,Denise Walker,32,Kentucky,60k-90k,Good,724,B,36,2023-06-26,0.105,1500,48.75,48.75,2023-06-01
c59e1176-dc64-484c-b1ca-a55842ec758e,L1440,Denise Walker,32,Kentucky,60k-90k,Good,724,B,36,2024-01-21,0.105,37000,1202.59,1202.59,2024-01-01
ff4d63c1-91a4-42e5-97fa-ed04abf75eea,L1441,Danielle Goodman,31,Maryland,<30k,Good,702,C,36,2023-02-14,0.139,34500,1177.45,1177.45,2023-02-01
c1e4ef8a-e988-48df-9734-f5b9b3e1096a,L1442,Nicholas Todd,88,Oklahoma,60k-90k,Very Good,756,B,36,2023-10-18,0.105,22500,731.3,731.3,2023-10-01
6ac664a6-4f53-4122-aa88-1e96995b5de1,L1443,Edward Johnson,37,Hawaii,90k+,Fair,648,E,36,2023-05-10,0.221,20500,783.97,783.97,2023-05-01
09d6e8b5-356c-4fe1-8f06-89a2de94978d,L1444,Stephen Cooley,52,Connecticut,<30k,Excellent,827,A,36,2024-05-24,0.075,32000,995.4,995.4,2024-05-01
99e4b13b-ba90-4a5d-b426-e1765118f851,L1445,Sarah Morgan,54,Indiana,60k-90k,Good,716,C,36,2024-02-01,0.139,20000,682.58,682.58,2024-02-01
b0eceee1-97b9-4763-bcc1-52b05f5a916b,L1446,Emily Brown,95,Georgia,30k-60k,Good,705,C,36,2024-05-31,0.139,38500,1313.97,1313.97,2024-05-01
5b018b58-537d-44c3-a245-3aac384d2674,L1447,William Kelley,44,West Virginia,30k-60k,Very Good,783,A,36,2024-09-13,0.075,10500,326.62,326.62,2024-09-01
d6386612-32e5-410f-9db0-e1bce2074c7c,L1448,Arthur Sims,61,New York,<30k,Good,720,B,36,2023-01-17,0.105,38000,1235.09,1235.09,2023-01-01
166fca4e-deea-4a13-9132-1e2e53734019,L1449,Anthony Brown,44,Michigan,30k-60k,Excellent,848,A,36,2024-05-01,0.075,30000,933.19,933.19,2024-05-01
166fca4e-deea-4a13-9132-1e2e53734019,L1450,Anthony Brown,44,Michigan,30k-60k,Excellent,848,A,36,2024-10-18,0.075,23000,715.44,715.44,2024-10-01
ba4e454d-9df2-4c6c-bc29-5b79cb1636f8,L1451,Kristina Howard,99,Nebraska,30k-60k,Fair,606,F,36,2023-10-04,0.262,8500,343.38,343.38,2023-10-01
ba4e454d-9df2-4c6c-bc29-5b79cb1636f8,L1452,Kristina Howard,99,Nebraska,30k-60k,Fair,606,F,36,2023-12-13,0.262,32500,1312.91,1312.91,2023-12-01
df1a7324-2f68-49fb-94a8-f8ad87a90e9f,L1453,Summer Smith,51,Illinois,90k+,Excellent,826,A,36,2023-07-25,0.075,3500,108.87,108.87,2023-07-01
0d79c99f-be5f-4e0a-9706-916343939a84,L1454,Christian Bailey,82,Kansas,60k-90k,Very Good,775,A,36,2024-06-10,0.075,10000,311.06,311.06,2024-06-01
0d79c99f-be5f-4e0a-9706-916343939a84,L1455,Christian Bailey,82,Kansas,60k-90k,Very Good,775,A,36,2024-06-29,0.075,37000,1150.93,1150.93,2024-06-01
