customer_id,name,age,state,income_bracket,credit_score_band,score,grade
7c14af61-99d7-434d-82e1-fd87bc4f11f2,Kevin Banks,88,Nevada,90k+,Good,673,D
b11b0a5d-acc5-471a-bd60-549e62b09450,Ashley Kennedy,18,Nebraska,60k-90k,Very Good,770,A
25901e0e-b706-4cdd-a6df-8204472ef5be,Marie Robertson,56,Illinois,<30k,Very Good,747,B
d1139c73-0c8a-4e01-8c78-daa4a35ef63a,Kim Williams,54,Minnesota,60k-90k,Excellent,816,A
f8ba1c9d-e210-4665-a896-226ff8fd8aae,Steven Herrera,44,Missouri,30k-60k,Very Good,744,B
5636e551-5e26-40ba-9336-870fec66ba1e,Anne Davis,73,Washington,30k-60k,Good,718,C
963dd468-d203-4cea-934e-356f404abdb6,Toni Rojas,92,Kentucky,60k-90k,Good,698,C
7ea4b8eb-d98b-45ce-a856-0d60900870b7,Christopher Cunningham,95,Louisiana,30k-60k,Very Good,783,A
07a8e4c0-a9e7-4e30-8aef-2ef182941801,Benjamin Clark,59,Georgia,30k-60k,Good,699,C
106dd325-38b6-4179-a3ac-5e03876b7a0a,Robin Johnson,77,New Jersey,90k+,Excellent,820,A
edd39921-fdbf-4995-aa47-a175d097b139,William Baker,74,Texas,90k+,Fair,632,E
1fac3f28-a101-456e-bb15-b1fa6b02b82c,Dr. Henry Vargas,74,West Virginia,60k-90k,Excellent,822,A
2fd42e75-eae0-4ff9-b02d-56e6219f3195,Mark Hodges,45,Nevada,<30k,Fair,646,E
84883879-7839-4539-94bf-91d956f9b96a,Edward Torres,83,South Dakota,<30k,Very Good,774,A
f53a6733-ada5-47fe-b42e-8098cf46e736,Scott Moses,78,Missouri,60k-90k,Poor,304,G
74dd13e6-ea2a-4e7a-bf03-dfc62d8712db,Harold Hines,39,West Virginia,90k+,Very Good,784,A
9aa0ae5a-c66b-43ed-b53f-b5a98fd862fc,Chelsea Brown,28,Nebraska,30k-60k,Excellent,816,A
6350f1f6-406e-4c25-b7c1-712211f0bc0b,Juan Meyer,54,Wisconsin,60k-90k,Good,701,C
a568c884-9560-41a5-9851-8979d9d44ea1,Pamela Paul,83,Rhode Island,60k-90k,Very Good,758,B
18e10ff4-eb60-4a8c-9223-fec2bab1145d,David Contreras,99,Michigan,<30k,Excellent,805,A
1258e723-a9af-492f-966f-969352c54a50,Kevin Martin,97,New Hampshire,60k-90k,Fair,631,E
19af9b35-9adb-4dde-9838-25019af6a2bc,Kelly Mendez,60,Utah,<30k,Excellent,843,A
53dd6abb-8e08-41eb-87ee-18945cbc023b,Dwayne Garcia,29,Mississippi,60k-90k,Very Good,787,A
45d54b60-8c76-45e1-b367-b0b6d0fc4375,Adam Watson,48,Nebraska,60k-90k,Very Good,792,A
08b1cda8-3b59-4b5f-a8da-9caabc14066d,Rhonda Gates,57,Hawaii,30k-60k,Fair,623,F
d9885555-0af2-4acc-8c88-f49d63096d62,Daniel Dean,46,Vermont,<30k,Good,679,D
597fa555-92cc-4cac-b922-b2be291c5e97,Justin Glover,43,Oregon,60k-90k,Good,692,C
3cb8ca43-3b58-44a9-851d-0db1e8662b25,Jose Parker,36,Alabama,90k+,Fair,640,E
6dc8f4cb-fe1d-4c5b-8638-c4477ad4269e,Tiffany Harris,21,Ohio,90k+,Good,710,C
c9810da8-51a5-4005-9e46-720af335a2b7,Ronald Lyons,23,Ohio,90k+,Good,715,C
cc6a8a50-c9e8-426a-8789-3c7ac1b22e87,Bradley Yang,49,Indiana,<30k,Good,697,C
cb7078a5-82c8-42af-b15a-84f41f6bb05a,Jennifer Ellison,78,Texas,60k-90k,Very Good,797,A
4fb799ad-11b4-465e-a5c1-e9e7cfea294b,Justin Armstrong,96,Nevada,60k-90k,Very Good,776,A
4343c952-15d5-405b-8be3-c1578b225c32,Jason Cordova,27,Kansas,<30k,Very Good,757,B
f0ace542-f1b6-4232-8fb8-899b8010fe6e,Erin White,76,North Dakota,30k-60k,Excellent,811,A
fc32be43-aba1-4f3a-a82a-4dc71419f02c,Dr. Michelle Petersen MD,71,Virginia,90k+,Excellent,847,A
cc1b72c0-cac5-45a0-891e-60307bdb0dec,Keith Johnson,98,Montana,30k-60k,Good,694,C
3039299f-ac58-4c44-bd5c-c1678be30b83,Michelle Hopkins,91,Vermont,90k+,Poor,555,G
b2b4f648-4e7c-414f-8857-0adfbc97ef03,Michelle Little,42,Oklahoma,<30k,Excellent,847,A
87995edd-9cb3-4b93-8478-3c9e33dc6d9d,Christine Gonzales,67,Vermont,90k+,Very Good,752,B
84847ae5-fd34-421b-8090-882f94214ef8,Julie Nielsen,81,Wyoming,<30k,Excellent,815,A
5a115d61-6449-495d-870e-085aa308d3ec,Phillip Wilson,69,Michigan,30k-60k,Very Good,787,A
f608c9be-ca89-45df-8e68-5e47031c9e93,Laura Page,49,Missouri,90k+,Excellent,815,A
b98a8884-9138-416a-a9e7-cd1e9f6c1b00,Edward Wilson,36,Illinois,60k-90k,Fair,613,F
fb9cf587-07f3-4877-8b8a-8619de523f9d,Jessica Shepard,18,Hawaii,60k-90k,Good,696,C
d2f723cb-9e7c-4fe2-afc0-013537256b44,Brandon Warner,31,Vermont,60k-90k,Very Good,754,B
de178151-ef3c-413e-a52a-2ca4618d5357,David Atkins,72,Alabama,60k-90k,Fair,605,F
ee8465bc-20c2-4ea8-913b-4f1ce195902b,Joseph Smith MD,46,South Carolina,60k-90k,Very Good,793,A
4c3a03d1-4d37-4881-8394-c7cb7f8a511c,Tyrone Anderson,40,Montana,90k+,Very Good,755,B
dd028b7d-17aa-406a-91ce-38fd5e55bf68,Nicholas Ayala,84,Hawaii,60k-90k,Very Good,793,A
2faa52b2-fb69-4ad2-aa1f-a95b76888581,Douglas Camacho,77,Mississippi,60k-90k,Very Good,779,A
1baea534-d723-4c77-bb47-6be2cdc01198,William Powell,24,Illinois,<30k,Excellent,822,A
e35bdc5f-9f2f-406b-a43d-17b4d8b660aa,Eric Murray,89,North Dakota,<30k,Good,689,D
34949f5e-81bd-4f67-b034-9cba6e3e969f,Shawn Robinson,49,Missouri,60k-90k,Very Good,789,A
6cb88230-210a-4349-b4f0-2f7486001cb2,Michael Duncan,33,Florida,60k-90k,Fair,593,G
a5cb2dbc-4a31-4c0d-9fe6-84101b2ff185,Thomas Neal,76,Nebraska,90k+,Fair,595,G
11df7bb7-1b1b-4e0a-8657-ef7f8ff85667,Lori Walker,35,Alaska,60k-90k,Good,680,D
318d98a2-7a31-4352-b96b-9f33cc143c98,Dawn Gregory,77,Louisiana,<30k,Very Good,783,A
791f27de-66b0-4853-b813-b33181aaa2e8,Gabriel May,85,Georgia,30k-60k,Very Good,782,A
8b3c215f-d19b-4259-8050-0e9a12b46c58,Nicole Clark,89,Minnesota,60k-90k,Very Good,771,A
cfe46308-742e-45de-9a62-59b08ee42e7d,Christine Wilson,94,Connecticut,90k+,Good,670,D
e11680e3-6c6d-46f6-a735-66570aa4adbd,Robert Richards,58,Virginia,60k-90k,Good,739,B
71d4ca20-93d7-4450-8e84-c0c671a88661,Lori Turner,74,Arkansas,90k+,Good,675,D
b0a9b551-e0fe-4235-af41-78ff9c6aa9a7,Debra Stewart,96,Arizona,90k+,Very Good,794,A
6ada3d98-3e80-47b2-b62d-4a8541d30411,Jason Adams,82,North Dakota,<30k,Very Good,770,A
dc13afae-b89d-4a62-9a12-56db08e2eed0,Kristen Mitchell,72,Maine,<30k,Fair,627,F
d0c9199e-d06f-46e4-8311-b1d27614c0ee,Natasha Mccullough,88,Hawaii,90k+,Excellent,839,A
a8f9af46-a5e4-41bf-9679-8923075619be,Natalie Rios,75,Georgia,90k+,Good,710,C
4adaf862-e360-43b6-8264-c219468ed25e,Christopher Shepherd,38,Nebraska,90k+,Good,733,B
fba9fffe-f03e-4b61-9fa0-b2e33ced40c9,Anna Branch,78,Idaho,<30k,Excellent,836,A
69e90b5b-e4bf-4361-aed4-11ee386c69a1,Mr. Erik Brown,75,Wisconsin,60k-90k,Fair,615,F
1a05f388-9e0d-4e4f-924c-e188a4d30e9c,Kenneth Evans,51,South Dakota,60k-90k,Excellent,831,A
cb4abfd4-99c2-4607-b383-e0b4022442de,Brian Brown,49,Maryland,30k-60k,Very Good,751,B
d1c28b21-77b9-41fb-af91-93e9246c9e0c,Thomas Santiago,99,Michigan,90k+,Good,735,B
ce4dc47b-9561-4de6-be90-097425cd2faf,Jessica Tran,53,Maine,90k+,Good,705,C
b38ad6a5-b276-40dc-8365-0122ef0c8360,Calvin Chang,84,Oregon,60k-90k,Very Good,765,A
d815aece-253f-492c-9241-567ad5ffe5d5,Crystal Townsend,80,Washington,30k-60k,Very Good,754,B
6933849d-fedd-44c2-9a64-fda4e5425429,Miss Stephanie Franklin MD,98,Iowa,<30k,Good,686,D
9e8b5c57-aaab-4085-8721-b44ce01d1e99,Lynn Watkins,48,Montana,<30k,Fair,586,G
ef155010-ccfa-4792-93fe-3218d5cfa431,Charles Sweeney,53,Ohio,60k-90k,Very Good,773,A
23ff04a0-7673-4a0d-8249-3729019b8f25,Sarah Thomas,74,Idaho,90k+,Good,724,B
b05f1e6b-e901-4816-946f-53e539b43fad,Joshua Fox,27,South Dakota,<30k,Fair,641,E
d38427f7-47d8-4aae-ae7b-a2c357e1950b,Elizabeth Wilson,54,Hawaii,30k-60k,Poor,576,G
0f8f4101-68af-49ee-9f50-11e31b5a6241,Rebecca Williams,48,Utah,30k-60k,Very Good,742,B
4158ffb0-b90c-4a43-8a4f-63fae5ae9ad8,Richard Cunningham,52,Georgia,90k+,Poor,557,G
daa466db-a88c-4453-a993-065d839e2ca9,Justin Schneider,60,North Dakota,60k-90k,Good,714,C
7750fffe-c56c-4094-b5a1-e7a48cd92c0b,Gene Curry,58,Mississippi,60k-90k,Fair,630,E
c5f74baa-82c8-46c0-b878-c5fbd79c4897,Nathan Lin,87,New Jersey,<30k,Excellent,843,A
76c2f751-354b-4459-a036-3742e7093bfa,Breanna Perry,28,Louisiana,<30k,Excellent,849,A
08de88b4-c782-4ba8-a3e4-50dc0b4d5fb5,Robert Morris,35,Arizona,<30k,Very Good,751,B
b0c46762-727b-4329-bfe7-f3da53e14ae0,Mr. Robert Russell,37,Michigan,30k-60k,Very Good,769,A
42a5e105-6fb2-4c59-85d1-b883130b5377,Monica Richard,47,Montana,60k-90k,Very Good,747,B
c00dfa89-18eb-4f3f-a639-f793155792c2,Cheryl Dean,67,Washington,90k+,Good,736,B
e9917a1d-9800-4c37-aaaf-e8c560f2a519,Edward Morris,37,South Dakota,<30k,Good,728,B
f6f5fb86-644f-4295-b00c-f3c94183cec2,Rebecca Spencer,45,Minnesota,90k+,Good,710,C
1ad702eb-3ef5-4146-ae91-50573d5a453f,Cory Zuniga,26,North Dakota,90k+,Very Good,784,A
893e462f-5f70-4089-8e6a-9e753b2d58ff,Michelle King,71,Rhode Island,90k+,Very Good,740,B
a9ed0e9a-6781-4bb7-8f3a-a9158a673c34,Jason Martinez,70,South Carolina,90k+,Fair,581,G
a5b943d7-91a2-4ec4-981f-77d4d26fbe23,Alyssa Elliott,60,Oregon,30k-60k,Very Good,783,A
9a2cb630-a28f-4f70-b1eb-5fe2a9f4c898,Kenneth Perry,87,Vermont,30k-60k,Good,696,C
df4b8025-bb86-4920-8ec5-800ed78e0331,Alexis White,77,Pennsylvania,30k-60k,Very Good,764,A
621dbb8c-8458-4993-8cc6-f1897d3d8573,Mary Williamson,71,Arizona,30k-60k,Excellent,837,A
95f3f01f-6ebe-4a14-9aef-2b61d9dd71d2,Kristen Garrett,25,Missouri,<30k,Good,682,D
d20788bc-2c56-48c9-bca8-b6f2a5602dcf,William Vaughn,44,Mississippi,<30k,Good,711,C
49c704ef-1347-4362-b06b-0f85a72ddcce,Thomas Nelson,71,Vermont,30k-60k,Poor,485,G
f71046cb-b08a-4930-84b8-7d08f382ac66,Joan Arellano,67,Pennsylvania,<30k,Good,703,C
e579facd-c2f8-4818-86ca-ddb7a1fdf8c9,Joseph Young,92,Pennsylvania,60k-90k,Good,693,C
10e59b0c-7961-4a28-ae79-c6ba66b9fea4,Christopher Gutierrez,20,Pennsylvania,30k-60k,Very Good,775,A
3dc5ab37-ae06-466a-8ee2-3c16522c0efb,Anne King,91,Oklahoma,<30k,Very Good,756,B
d642db33-faf9-4258-bfae-ceb2d3d62f8e,Corey Perez,66,Alaska,<30k,Very Good,755,B
70387ce3-73bc-4915-b986-4b3caf5073a1,Michael Harper,79,Vermont,90k+,Very Good,757,B
ad32235e-7764-4ad1-b104-8b77297648ed,Allen Johnson,18,Montana,30k-60k,Very Good,770,A
3acb6474-d5e1-4de8-a193-af9ba4e6ac8e,Antonio Taylor,63,Pennsylvania,90k+,Good,713,C
20cff7d9-9848-46a2-92e4-f1b1a406a191,Laura Rodriguez,56,Colorado,90k+,Fair,626,F
50ae0ba5-fe9a-4b99-b8a4-5515d3a422f9,Angela Chapman,67,New Jersey,30k-60k,Fair,603,F
4df4c91d-f30d-4961-a369-47c738394474,Geoffrey Burton,71,Utah,60k-90k,Very Good,771,A
e3479729-443a-4405-aed5-706d6c147baa,Mrs. Brittany Molina DDS,86,Alaska,90k+,Good,724,B
781ce8b1-651b-4355-8d84-aacd8abb6fb8,Diane Miller,87,Maryland,<30k,Excellent,813,A
5a5a8538-8e7b-4c1a-a764-ef2c7836f6eb,Jessica Wright,95,Virginia,<30k,Good,723,B
2c564017-2945-44f2-b211-9342c2c77f17,Lauren Murphy,46,Georgia,<30k,Good,717,C
f9d8dc1e-f851-40a6-8819-b71c0f034290,Omar Dorsey,80,Kentucky,90k+,Good,716,C
1d13801e-9bdd-4e52-8b22-5f67bf272380,Stacey Hernandez,46,Kentucky,60k-90k,Fair,631,E
7f5c81a0-1ff1-4d4e-949b-fe3e09dd3beb,Jeffrey Hardy,52,Indiana,30k-60k,Good,705,C
5504041d-6dfd-4954-9907-0c30ad17eafe,Kenneth Alvarado,73,North Carolina,90k+,Good,727,B
1e3b95aa-ec11-4ad8-9bbb-6e7d50acd373,Larry Martinez,80,Connecticut,<30k,Fair,603,F
481d0d0d-5c15-4f0d-beac-f6b3260734b1,Nicholas Lopez,21,Nebraska,<30k,Very Good,776,A
2c7d4f2f-ac0d-4934-9784-f4952b3556b4,Justin Burgess,67,Nebraska,<30k,Excellent,808,A
849c2b40-9f3e-4dd9-bbc9-aef2ec05ff0a,Michael Robinson,61,Florida,60k-90k,Excellent,836,A
d4a43b2d-7d01-4dcc-8aa0-0c2f775e5fd1,Ashley Nichols,69,Georgia,60k-90k,Very Good,783,A
16b76ea3-40be-4e02-83b2-a7dc673d751b,Jennifer Sanders,39,Louisiana,<30k,Very Good,754,B
d39b0d00-ddc3-4bdb-a4d4-5499c698ac79,Paul Tapia,77,Michigan,90k+,Good,682,D
7e50fce6-c985-4d55-bfc2-994ec4f29463,John Gonzalez,34,Virginia,30k-60k,Good,704,C
8caea973-5803-48f2-967f-8a35fb1a65a9,April King,97,Nebraska,60k-90k,Fair,610,F
bf835ea2-3e70-47be-b6ad-175468286a29,Gary Sims Jr.,86,New York,60k-90k,Good,725,B
912b9953-4aff-4c65-bfc9-d3410eb83898,Robert Sanchez,21,Virginia,60k-90k,Fair,628,F
59c51f74-1960-4450-95a0-7ee2d667f0f2,Ann Shepard,68,New York,60k-90k,Good,695,C
33d02dab-c1d7-4a7f-91e6-bb4462b85031,Andrew Ruiz,93,Missouri,30k-60k,Very Good,749,B
58b5a219-c911-48c0-bf46-cb28b6ee314f,Bill May,90,Alaska,<30k,Very Good,791,A
ca91c960-1345-4b06-94c5-c2220a91abe1,Scott Johnson,21,Delaware,30k-60k,Good,689,D
c901813a-f89c-4821-9a52-1b54d5300053,Jacqueline Warren,28,South Carolina,60k-90k,Good,730,B
323023c2-cf93-4456-af6f-26f9d910baba,Kaitlin Cox,72,Wyoming,<30k,Very Good,791,A
c5f9383c-8191-449b-9057-2dfd298ff813,Brett Morris,35,Indiana,60k-90k,Excellent,800,A
635072ac-476a-4d27-b3fd-14f08ea48697,Ruben Fuentes,77,Maine,60k-90k,Excellent,811,A
81478351-2789-4d3d-9929-4e3a698182f2,Bonnie Davenport,41,Connecticut,30k-60k,Fair,633,E
15ae9074-d17f-456f-bf9f-2f615972b994,Brian Morgan,24,South Carolina,90k+,Fair,643,E
320fbaf0-fdcc-4962-bd3e-a471f33d842a,Steven Wilson,51,Idaho,60k-90k,Good,687,D
c79c3981-9a8c-4d8f-8823-ad925ae8c8c6,Julie Morton,66,Pennsylvania,90k+,Fair,660,D
a27e39a5-c771-4083-a6c6-458821cb1d32,David Warren,59,Missouri,60k-90k,Excellent,833,A
a6c37fbf-0af0-4d2f-8654-c223345ce718,Michelle Jones,45,Oregon,<30k,Very Good,774,A
0df8fba2-4201-4da2-be87-0ba3a0ff1b1e,Michael Maxwell,76,Rhode Island,90k+,Excellent,846,A
259b06a1-1d6a-49a2-8293-45b0e29c9055,Jacob Bowers,59,Illinois,<30k,Excellent,820,A
73cea727-9316-4ed1-868d-1dc24840068e,William Allison,61,Washington,30k-60k,Good,732,B
b35c643b-d9cc-4fbe-9474-8d9d5181964f,William Weber,66,New York,30k-60k,Fair,618,F
bc407373-23f9-4a56-b0e6-6f4aa481df5a,Patricia Allen,53,New Jersey,60k-90k,Good,702,C
2bfad1f3-370f-4a62-85b8-679095216756,Michael Dunlap,71,Colorado,30k-60k,Very Good,775,A
b5714889-9838-4752-ae97-5c25468dbce9,Thomas Werner,50,New York,<30k,Very Good,794,A
3ac1431c-2507-48c8-a05f-04114e630e16,Julia Chavez,28,North Dakota,<30k,Good,676,D
f7903deb-7485-4852-8029-6c5737810f75,Michael Craig,78,Nebraska,60k-90k,Good,720,B
d3e90569-dd95-475b-b37e-79d4396f75fa,Michael Bell,20,Rhode Island,<30k,Very Good,746,B
e88d35f5-b085-4099-8501-beaabc0acfcc,Mary Nelson,87,Utah,60k-90k,Good,690,C
e0efec7d-74be-4c8b-a8f3-8399b1b67c59,Monica Perez,24,Hawaii,90k+,Fair,587,G
80ab5a37-1cc6-4988-ab17-e766beb7c81a,Pamela Mcintyre,62,West Virginia,<30k,Very Good,753,B
e9c4cddd-db57-4ce9-a3d6-fc1be5aa2092,Jeremy Sexton,46,Hawaii,30k-60k,Very Good,792,A
3fc0dda8-ff4b-4f60-b103-a979897c88a0,Vicki Bowers,26,Connecticut,30k-60k,Good,702,C
94a833fb-2a41-4fb0-b522-7b5c38c475b0,Katrina Delgado,23,Idaho,60k-90k,Poor,543,G
5d308bb9-ef11-4cd4-b055-9e1d898bd3f1,James Leon,21,Ohio,90k+,Good,682,D
f3dfd9bd-f61e-474e-b855-4847d081b4c2,Timothy Sandoval,49,Oregon,60k-90k,Good,727,B
8d478198-151b-4c43-b9c8-f9d6cb73c5de,Matthew Robinson,43,Minnesota,90k+,Very Good,787,A
f41a8e92-d3e0-4e2a-b604-486914b6e364,Tonya Harvey,20,New Hampshire,30k-60k,Very Good,761,A
24eb2750-52d9-461d-96b2-15670c86866c,Annette Callahan,97,Connecticut,<30k,Very Good,756,B
7291eae9-02dd-4f23-bc5a-a164c2aa12e2,Vickie Lynch,37,Michigan,<30k,Good,716,C
6212e7b2-a2e6-441f-a98c-ed6d93dc9e48,Connor Wheeler,48,Illinois,60k-90k,Very Good,763,A
490cc65e-9df2-45e5-9ad5-2feccd2db1a5,Abigail Brown,34,Iowa,90k+,Very Good,775,A
88e9b30f-799d-4d8e-b9c2-68e438cc024b,Samantha Hopkins,78,Idaho,<30k,Good,702,C
0cd7bfa2-9be5-4520-9039-d46acd08e151,Michael Bailey,32,Montana,<30k,Very Good,762,A
b797d573-0486-4220-8741-3e370218ee9f,Brenda Sharp,90,Virginia,90k+,Excellent,801,A
93c807e2-e5f0-4bad-9413-a3053f19fccd,Tara Ali,45,New Jersey,90k+,Very Good,766,A
b6746e5e-e07f-4411-9186-9767d1cb0466,James Miller,77,Alabama,30k-60k,Very Good,747,B
7f6c982b-f5e6-4405-a776-6d450591ecf5,Amber Terry,50,Oklahoma,30k-60k,Very Good,762,A
6e8843e4-6326-4bbd-874f-dd1f2644e037,James Bray,65,Massachusetts,30k-60k,Good,695,C
b59feda6-3457-4a8b-a5ce-cc95c2ff4480,Joe Jacobson,39,Minnesota,90k+,Good,738,B
4332e6dd-362d-46bd-b2e6-1d5d12a25224,Ms. Shannon Johnson,95,Hawaii,30k-60k,Good,692,C
d31cf869-62dd-4bf1-ae8b-872c35e2a79b,Gwendolyn Mason,95,South Carolina,<30k,Very Good,789,A
f6aa183d-b197-46ea-9949-19d3e97d48d0,Ryan Hardy,32,Wyoming,60k-90k,Very Good,758,B
ff357b3f-0c66-42e2-bc8a-2c9313c59655,Joseph Norris,38,Texas,30k-60k,Good,715,C
a591874c-4656-4075-89c2-43ca47e0b43b,Robert Ramirez,57,Texas,90k+,Excellent,820,A
21b52e72-8068-4731-9ec1-58dc3648506e,Alicia Cardenas,31,Hawaii,<30k,Poor,561,G
a2a98ced-c4b2-44ff-81b2-2889c73cf5fb,Bruce Atkins,92,Hawaii,60k-90k,Good,732,B
7865468b-efbe-48f4-b49c-52830de0b504,Eric Banks,21,Rhode Island,30k-60k,Excellent,849,A
4ecdc16c-605a-4b46-9c37-9fa1d2c0e644,Sharon Hampton,57,Connecticut,90k+,Fair,637,E
bbcca7d0-f8f7-4b8b-9f6c-a516ba4e6c16,Thomas Bailey,91,Alabama,30k-60k,Excellent,805,A
22d1d59b-3854-4722-9bec-cb01406d9e0e,Donald Williams,66,Montana,30k-60k,Fair,628,F
ed004eeb-afb6-46c2-853e-cc8f16758fa5,Carlos Fleming,68,Florida,30k-60k,Excellent,839,A
bb5cdbb0-d7e8-422d-8730-f1a6c57ee57a,Maxwell Williams,43,Washington,90k+,Good,706,C
09b01655-f36b-4995-b323-d324ae08a6d7,Alicia Mcdonald,27,Wyoming,30k-60k,Very Good,769,A
be06d366-b513-45dd-bd64-c658455c6dcd,Bradley Martin,93,Hawaii,<30k,Very Good,780,A
4c707ebc-2160-47c0-90d6-1c5112607d9d,John Booth,98,New York,60k-90k,Excellent,809,A
1cb17a3f-8a94-4410-a0ce-36660dd99391,Jacob Vaughn,49,New Mexico,30k-60k,Very Good,795,A
827c8f0c-63c0-46ac-a34f-9f9b6d546913,James Patrick,31,Nebraska,90k+,Good,691,C
eca552b6-55db-40b4-b5e7-3216e2e7a2c5,Dustin Ferrell,56,Nevada,30k-60k,Very Good,780,A
ced12e7a-be2c-4472-98a2-16f2a1283687,Nicholas Branch,94,Hawaii,<30k,Very Good,791,A
8f73a6ea-b98f-480e-aff1-f6fbe9542ef1,Stephanie Watts,33,Florida,30k-60k,Excellent,821,A
11d6cae7-f20e-41d3-befb-55deeccd1e33,John Huffman,90,Illinois,30k-60k,Excellent,826,A
54e11a87-65d1-4b5c-9361-10b8c7ff8a05,Taylor Baker,23,New Jersey,90k+,Very Good,780,A
5e7934af-db8e-4a76-9251-392df77543f3,Colleen Klein,62,Georgia,<30k,Very Good,779,A
1cc950c2-06fd-44ee-892a-da50bdd7364d,Laura Pitts,86,Alaska,30k-60k,Very Good,776,A
c74cb055-9a24-43b0-9e02-0def47827c45,Dr. Jeffrey Nichols,72,Maine,<30k,Fair,631,E
e7ea07e7-dc89-4cca-a09b-0a887efca4f2,Heidi Hernandez,65,North Dakota,30k-60k,Excellent,804,A
3ca75ac7-2364-4440-8996-cee8bf62456d,Amy Williams,26,Indiana,30k-60k,Good,680,D
36587cbc-5dfd-4f27-88a7-b929792bfb51,Sergio Henderson,82,Kansas,30k-60k,Very Good,750,B
a84fc22a-96ec-459e-8996-5588e70196de,Timothy Mitchell,61,New York,60k-90k,Excellent,821,A
c0d236bb-f6e6-4553-a192-ad8c9a5c8c94,Jeremy Espinoza,19,Wyoming,<30k,Very Good,754,B
a1d1a23d-33a3-4394-870e-05f96ee95e86,Erica Hawkins,71,North Dakota,30k-60k,Excellent,820,A
5b13a0d9-fb07-494d-ae68-197cc35a9c24,Courtney Kirk,80,Alaska,30k-60k,Excellent,820,A
8a9da575-8e26-4e43-bc90-df681997f1e2,Megan Dickerson,31,North Dakota,60k-90k,Fair,663,D
a9d46810-9ddc-4665-801a-bbaec5bab7eb,Melissa Prince,73,California,90k+,Very Good,758,B
e05cafe0-aedc-4510-a88a-a2f982a2e0d6,Erica Daniels,64,Arizona,60k-90k,Good,704,C
8611abf6-ccbf-42ba-b1bb-5a7cf60f4f6b,James Lamb,99,Missouri,30k-60k,Fair,657,E
291059a2-f164-482e-a03b-8aeceda31bf1,Jamie Brooks,76,Maine,60k-90k,Good,720,B
750404cc-d9ee-41aa-b0e2-c381153f21f6,Tonya Hernandez,37,South Carolina,90k+,Very Good,757,B
94a8c596-cdfb-4e78-91da-3104fe4c70ad,Douglas Perez,73,Louisiana,<30k,Very Good,796,A
cbebd51c-2e73-4998-9db9-9c653971b8ee,Amy Webb,40,Oklahoma,60k-90k,Fair,636,E
74677c47-a7f8-4f94-bf7c-c1399db8186d,Julie Baldwin,84,Illinois,30k-60k,Fair,626,F
42a9db16-a218-4639-8430-a36f976eb097,Joseph Hughes,52,Washington,60k-90k,Good,736,B
4e39fbf7-c33a-4724-92c0-b18225fa9f9a,Sarah Brown,96,Alaska,60k-90k,Good,727,B
aad4f0a5-b9fb-4860-9b0e-56268a339068,Sean Murray,86,Oklahoma,<30k,Excellent,826,A
bf7bf642-2207-463b-8fea-08bf6619f5e9,Patrick Williams,79,Maryland,<30k,Good,691,C
331477d8-bb2c-470b-a6f8-33cc7310acfb,Christopher Roman,77,Texas,90k+,Fair,603,F
ec6e97be-7454-4520-acc2-b26d1165e534,Matthew Murphy,73,Texas,60k-90k,Very Good,794,A
6a17b093-eacc-400f-b529-24996926d656,Brian Nunez,93,Wisconsin,30k-60k,Very Good,741,B
de5b645d-ddcf-45b2-97fd-92802421b5bd,Sheri Mason,52,South Dakota,<30k,Good,686,D
ba2f0047-80f1-4048-b0c3-1cc08f78cace,Joseph Bell,59,Nevada,<30k,Fair,610,F
d3a95854-7a40-4fea-b74e-eb6adf0189d2,Jose Odom,49,West Virginia,60k-90k,Very Good,782,A
472f4259-0040-4d61-8226-efebcc9140b2,Donna Wright,29,Wyoming,30k-60k,Very Good,756,B
6c09bbfb-e219-4eb6-bff9-1727bc90eaa9,Lisa Mueller,53,Arizona,90k+,Good,680,D
09735c9b-944e-4700-8c32-392639f7951f,Robert Dawson,75,Ohio,<30k,Very Good,753,B
1782cc76-9c3f-49ef-8a2c-db3e1590fbfc,Brian Harris,49,South Carolina,<30k,Very Good,750,B
4f894c9e-47aa-405c-80ba-7b1b59146d5c,Jamie Mendoza,77,Wisconsin,30k-60k,Excellent,825,A
da2d7eaa-4bb5-48f7-bbdf-5c6deffb6ebd,Toni Yates,90,New Jersey,30k-60k,Good,683,D
6466768f-67ac-49fd-bd1b-eca219768408,Stuart Cross,96,Georgia,30k-60k,Good,682,D
a356789f-19d2-48d9-bc01-af8f78e6c94c,Peter Stewart,66,Arizona,<30k,Very Good,744,B
8d04b915-493b-4205-aa91-ad2e64dd80da,Samuel Holland,61,Nebraska,<30k,Excellent,830,A
d70fdfce-abde-4803-a006-5d8fbd19a29a,Stephanie Moore,21,Florida,30k-60k,Excellent,835,A
33bc45c7-53b1-4a58-b7e7-c82273ee5f25,Connie Barrett,81,South Dakota,30k-60k,Fair,586,G
e21d79c8-ca5a-4be1-8a4a-d64d767a6b1c,Tina Ward,59,Oregon,30k-60k,Excellent,801,A
bf2e5633-fec8-42a1-bc62-346ef5f2bac3,James Hunt,41,South Dakota,90k+,Very Good,789,A
d37690c2-827e-4660-ac90-3a6f9fb994da,Rodney Payne,80,Kansas,<30k,Very Good,765,A
519cc130-0800-4fbc-bda3-4c4458cb0dc4,Jessica Young,45,West Virginia,<30k,Excellent,833,A
